HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.image_url,Answer.S1,Answer.S2,Answer.S3,Answer.S4,Answer.S5,Answer.comment
2PWBDPGFL6VG7GXOU84WROV1TL0J48,22KGNTBJ3MMHFPD4A8X2THB9MGTWA3,indicate which descriptions fit a picture,You will be shown a simple picture involving geometrical shapes and connections between them. Next to the picture are 5 sentences. You are asked to judge for each sentence whether it is true of the picture or not.,"perception, categorization, language",$0.10,Thu Jul 11 15:47:39 GMT 2013,50,BatchId:1204029;,3600,28800,Thu Jul 18 15:47:39 GMT 2013,,,28SLWSBRI8IYTMW9CTAH1TLB7CME2P,ARUKOYG71MKP3,Approved,Thu Jul 11 16:43:38 GMT 2013,Thu Jul 11 16:45:00 GMT 2013,Thu Jul 11 17:45:00 PDT 2013,Thu Jul 11 12:55:26 PDT 2013,,,82,100% (1/1),100% (1/1),100% (1/1),http://student.science.uva.nl/~mfranke/MTurk/k2trial/pic.jpg,false,false,true,true,true,
2PWBDPGFL6VG7GXOU84WROV1TL0J48,22KGNTBJ3MMHFPD4A8X2THB9MGTWA3,indicate which descriptions fit a picture,You will be shown a simple picture involving geometrical shapes and connections between them. Next to the picture are 5 sentences. You are asked to judge for each sentence whether it is true of the picture or not.,"perception, categorization, language",$0.10,Thu Jul 11 15:47:39 GMT 2013,50,BatchId:1204029;,3600,28800,Thu Jul 18 15:47:39 GMT 2013,,,28U4E6AUBXH0A15UOU0VKZWDVCI1X3,A259WL09N16KPL,Approved,Thu Jul 11 16:07:15 GMT 2013,Thu Jul 11 16:09:16 GMT 2013,Thu Jul 11 17:09:16 PDT 2013,Thu Jul 11 12:55:26 PDT 2013,,,121,100% (1/1),100% (1/1),100% (1/1),http://student.science.uva.nl/~mfranke/MTurk/k2trial/pic.jpg,false,false,true,true,true,
2PWBDPGFL6VG7GXOU84WROV1TL0J48,22KGNTBJ3MMHFPD4A8X2THB9MGTWA3,indicate which descriptions fit a picture,You will be shown a simple picture involving geometrical shapes and connections between them. Next to the picture are 5 sentences. You are asked to judge for each sentence whether it is true of the picture or not.,"perception, categorization, language",$0.10,Thu Jul 11 15:47:39 GMT 2013,50,BatchId:1204029;,3600,28800,Thu Jul 18 15:47:39 GMT 2013,,,28U4E6AUBXH0A15UOU0VKZWDVCPX16,A2MZ9GB1QR6PYK,Approved,Thu Jul 11 19:11:00 GMT 2013,Thu Jul 11 19:11:42 GMT 2013,Thu Jul 11 20:11:42 PDT 2013,Thu Jul 11 12:55:26 PDT 2013,,,42,100% (1/1),100% (1/1),100% (1/1),http://student.science.uva.nl/~mfranke/MTurk/k2trial/pic.jpg,false,false,false,true,false,
2PWBDPGFL6VG7GXOU84WROV1TL0J48,22KGNTBJ3MMHFPD4A8X2THB9MGTWA3,indicate which descriptions fit a picture,You will be shown a simple picture involving geometrical shapes and connections between them. Next to the picture are 5 sentences. You are asked to judge for each sentence whether it is true of the picture or not.,"perception, categorization, language",$0.10,Thu Jul 11 15:47:39 GMT 2013,50,BatchId:1204029;,3600,28800,Thu Jul 18 15:47:39 GMT 2013,,,29PR24SMEZZ642I1QUL8Y9Y3CKG2JW,A3485IQYNO94GA,Approved,Thu Jul 11 15:51:19 GMT 2013,Thu Jul 11 15:52:09 GMT 2013,Thu Jul 11 16:52:09 PDT 2013,Thu Jul 11 12:55:26 PDT 2013,,,50,100% (2/2),100% (2/2),100% (2/2),http://student.science.uva.nl/~mfranke/MTurk/k2trial/pic.jpg,false,false,true,true,false,no
2PWBDPGFL6VG7GXOU84WROV1TL0J48,22KGNTBJ3MMHFPD4A8X2THB9MGTWA3,indicate which descriptions fit a picture,You will be shown a simple picture involving geometrical shapes and connections between them. Next to the picture are 5 sentences. You are asked to judge for each sentence whether it is true of the picture or not.,"perception, categorization, language",$0.10,Thu Jul 11 15:47:39 GMT 2013,50,BatchId:1204029;,3600,28800,Thu Jul 18 15:47:39 GMT 2013,,,2A4OK2JE1M7T2470UHXO8AC08CPVOM,A19BNR0HVICIT3,Approved,Thu Jul 11 17:47:23 GMT 2013,Thu Jul 11 17:48:42 GMT 2013,Thu Jul 11 18:48:42 PDT 2013,Thu Jul 11 12:55:26 PDT 2013,,,79,100% (1/1),100% (1/1),100% (1/1),http://student.science.uva.nl/~mfranke/MTurk/k2trial/pic.jpg,false,true,true,true,true,nothing
2PWBDPGFL6VG7GXOU84WROV1TL0J48,22KGNTBJ3MMHFPD4A8X2THB9MGTWA3,indicate which descriptions fit a picture,You will be shown a simple picture involving geometrical shapes and connections between them. Next to the picture are 5 sentences. You are asked to judge for each sentence whether it is true of the picture or not.,"perception, categorization, language",$0.10,Thu Jul 11 15:47:39 GMT 2013,50,BatchId:1204029;,3600,28800,Thu Jul 18 15:47:39 GMT 2013,,,2APULRGNTBJ746BC80G7W62KL2V7TO,A1TZT6IH99DO6Q,Approved,Thu Jul 11 16:37:58 GMT 2013,Thu Jul 11 16:38:48 GMT 2013,Thu Jul 11 17:38:48 PDT 2013,Thu Jul 11 12:55:27 PDT 2013,,,50,100% (2/2),100% (2/2),100% (2/2),http://student.science.uva.nl/~mfranke/MTurk/k2trial/pic.jpg,false,false,true,true,false,
2PWBDPGFL6VG7GXOU84WROV1TL0J48,22KGNTBJ3MMHFPD4A8X2THB9MGTWA3,indicate which descriptions fit a picture,You will be shown a simple picture involving geometrical shapes and connections between them. Next to the picture are 5 sentences. You are asked to judge for each sentence whether it is true of the picture or not.,"perception, categorization, language",$0.10,Thu Jul 11 15:47:39 GMT 2013,50,BatchId:1204029;,3600,28800,Thu Jul 18 15:47:39 GMT 2013,,,2BI6SVQ8H88Q8E40892VLI1R1OPP61,A37JMX3HTQYLHU,Approved,Thu Jul 11 16:25:21 GMT 2013,Thu Jul 11 16:27:45 GMT 2013,Thu Jul 11 17:27:45 PDT 2013,Thu Jul 11 12:55:27 PDT 2013,,,144,100% (1/1),100% (1/1),100% (1/1),http://student.science.uva.nl/~mfranke/MTurk/k2trial/pic.jpg,false,true,true,true,true,THANK YOU.
2PWBDPGFL6VG7GXOU84WROV1TL0J48,22KGNTBJ3MMHFPD4A8X2THB9MGTWA3,indicate which descriptions fit a picture,You will be shown a simple picture involving geometrical shapes and connections between them. Next to the picture are 5 sentences. You are asked to judge for each sentence whether it is true of the picture or not.,"perception, categorization, language",$0.10,Thu Jul 11 15:47:39 GMT 2013,50,BatchId:1204029;,3600,28800,Thu Jul 18 15:47:39 GMT 2013,,,2BIP6AUC26DKORBG0OM0OK0CSBNA30,A1A8ET28NGXPVO,Approved,Thu Jul 11 16:07:15 GMT 2013,Thu Jul 11 16:08:27 GMT 2013,Thu Jul 11 17:08:27 PDT 2013,Thu Jul 11 12:55:27 PDT 2013,,,72,100% (1/1),100% (1/1),100% (1/1),http://student.science.uva.nl/~mfranke/MTurk/k2trial/pic.jpg,false,false,false,true,false,
2PWBDPGFL6VG7GXOU84WROV1TL0J48,22KGNTBJ3MMHFPD4A8X2THB9MGTWA3,indicate which descriptions fit a picture,You will be shown a simple picture involving geometrical shapes and connections between them. Next to the picture are 5 sentences. You are asked to judge for each sentence whether it is true of the picture or not.,"perception, categorization, language",$0.10,Thu Jul 11 15:47:39 GMT 2013,50,BatchId:1204029;,3600,28800,Thu Jul 18 15:47:39 GMT 2013,,,2BPERSQV66RP71G862MWJVKIAT83BO,A2UNW2BIM2C8NU,Approved,Thu Jul 11 15:54:37 GMT 2013,Thu Jul 11 15:56:17 GMT 2013,Thu Jul 11 16:56:17 PDT 2013,Thu Jul 11 12:55:27 PDT 2013,,,100,100% (1/1),100% (1/1),100% (1/1),http://student.science.uva.nl/~mfranke/MTurk/k2trial/pic.jpg,false,true,false,true,false,Thank you for this hit.
2PWBDPGFL6VG7GXOU84WROV1TL0J48,22KGNTBJ3MMHFPD4A8X2THB9MGTWA3,indicate which descriptions fit a picture,You will be shown a simple picture involving geometrical shapes and connections between them. Next to the picture are 5 sentences. You are asked to judge for each sentence whether it is true of the picture or not.,"perception, categorization, language",$0.10,Thu Jul 11 15:47:39 GMT 2013,50,BatchId:1204029;,3600,28800,Thu Jul 18 15:47:39 GMT 2013,,,2BUA1QP6AUC6OXELAYSXCV0FOR470I,A32SUEHDAATBBT,Approved,Thu Jul 11 18:30:13 GMT 2013,Thu Jul 11 18:31:17 GMT 2013,Thu Jul 11 19:31:17 PDT 2013,Thu Jul 11 12:55:27 PDT 2013,,,64,100% (1/1),100% (1/1),100% (1/1),http://student.science.uva.nl/~mfranke/MTurk/k2trial/pic.jpg,false,false,true,true,true,A great simple hit.Thanks for this one.
2PWBDPGFL6VG7GXOU84WROV1TL0J48,22KGNTBJ3MMHFPD4A8X2THB9MGTWA3,indicate which descriptions fit a picture,You will be shown a simple picture involving geometrical shapes and connections between them. Next to the picture are 5 sentences. You are asked to judge for each sentence whether it is true of the picture or not.,"perception, categorization, language",$0.10,Thu Jul 11 15:47:39 GMT 2013,50,BatchId:1204029;,3600,28800,Thu Jul 18 15:47:39 GMT 2013,,,2BWIXKO2L92LWWUP9IUYXCCF43HED4,A25MAA14V6FLE3,Approved,Thu Jul 11 19:15:41 GMT 2013,Thu Jul 11 19:19:47 GMT 2013,Thu Jul 11 20:19:47 PDT 2013,Thu Jul 11 12:55:27 PDT 2013,,,246,100% (1/1),100% (1/1),100% (1/1),http://student.science.uva.nl/~mfranke/MTurk/k2trial/pic.jpg,false,false,true,true,false,all the circles are yellow
2PWBDPGFL6VG7GXOU84WROV1TL0J48,22KGNTBJ3MMHFPD4A8X2THB9MGTWA3,indicate which descriptions fit a picture,You will be shown a simple picture involving geometrical shapes and connections between them. Next to the picture are 5 sentences. You are asked to judge for each sentence whether it is true of the picture or not.,"perception, categorization, language",$0.10,Thu Jul 11 15:47:39 GMT 2013,50,BatchId:1204029;,3600,28800,Thu Jul 18 15:47:39 GMT 2013,,,2CI45UUKQOYK52UGQDZOP010BJFWEN,A112NN1QM6NZ56,Approved,Thu Jul 11 16:02:16 GMT 2013,Thu Jul 11 16:03:09 GMT 2013,Thu Jul 11 17:03:09 PDT 2013,Thu Jul 11 12:55:28 PDT 2013,,,53,100% (1/1),100% (1/1),100% (1/1),http://student.science.uva.nl/~mfranke/MTurk/k2trial/pic.jpg,false,false,false,false,true,
2PWBDPGFL6VG7GXOU84WROV1TL0J48,22KGNTBJ3MMHFPD4A8X2THB9MGTWA3,indicate which descriptions fit a picture,You will be shown a simple picture involving geometrical shapes and connections between them. Next to the picture are 5 sentences. You are asked to judge for each sentence whether it is true of the picture or not.,"perception, categorization, language",$0.10,Thu Jul 11 15:47:39 GMT 2013,50,BatchId:1204029;,3600,28800,Thu Jul 18 15:47:39 GMT 2013,,,2CI45UUKQOYK52UGQDZOP010BJOWEW,A2I4A4WGWII18Z,Approved,Thu Jul 11 19:37:23 GMT 2013,Thu Jul 11 19:38:27 GMT 2013,Thu Jul 11 20:38:27 PDT 2013,Thu Jul 11 12:55:28 PDT 2013,,,64,100% (1/1),100% (1/1),100% (1/1),http://student.science.uva.nl/~mfranke/MTurk/k2trial/pic.jpg,false,false,true,true,false,
2PWBDPGFL6VG7GXOU84WROV1TL0J48,22KGNTBJ3MMHFPD4A8X2THB9MGTWA3,indicate which descriptions fit a picture,You will be shown a simple picture involving geometrical shapes and connections between them. Next to the picture are 5 sentences. You are asked to judge for each sentence whether it is true of the picture or not.,"perception, categorization, language",$0.10,Thu Jul 11 15:47:39 GMT 2013,50,BatchId:1204029;,3600,28800,Thu Jul 18 15:47:39 GMT 2013,,,2CWE6AUBXHWWZRD0CUMB8WDRPOS2YT,A1PRWRRWNYSKWE,Approved,Thu Jul 11 16:55:56 GMT 2013,Thu Jul 11 16:56:36 GMT 2013,Thu Jul 11 17:56:36 PDT 2013,Thu Jul 11 12:55:28 PDT 2013,,,40,100% (1/1),100% (1/1),100% (1/1),http://student.science.uva.nl/~mfranke/MTurk/k2trial/pic.jpg,false,true,true,true,false,
2PWBDPGFL6VG7GXOU84WROV1TL0J48,22KGNTBJ3MMHFPD4A8X2THB9MGTWA3,indicate which descriptions fit a picture,You will be shown a simple picture involving geometrical shapes and connections between them. Next to the picture are 5 sentences. You are asked to judge for each sentence whether it is true of the picture or not.,"perception, categorization, language",$0.10,Thu Jul 11 15:47:39 GMT 2013,50,BatchId:1204029;,3600,28800,Thu Jul 18 15:47:39 GMT 2013,,,2CWSMEZZ2MIO4779BA0YC8TW0O25M4,A2TVQMMI5TNQPJ,Approved,Thu Jul 11 15:57:54 GMT 2013,Thu Jul 11 15:58:30 GMT 2013,Thu Jul 11 16:58:30 PDT 2013,Thu Jul 11 12:55:28 PDT 2013,,,36,100% (1/1),100% (1/1),100% (1/1),http://student.science.uva.nl/~mfranke/MTurk/k2trial/pic.jpg,false,true,false,true,false,
2PWBDPGFL6VG7GXOU84WROV1TL0J48,22KGNTBJ3MMHFPD4A8X2THB9MGTWA3,indicate which descriptions fit a picture,You will be shown a simple picture involving geometrical shapes and connections between them. Next to the picture are 5 sentences. You are asked to judge for each sentence whether it is true of the picture or not.,"perception, categorization, language",$0.10,Thu Jul 11 15:47:39 GMT 2013,50,BatchId:1204029;,3600,28800,Thu Jul 18 15:47:39 GMT 2013,,,2CXL8I9NZW6LWJ43HPHWGT86D7EVLZ,A1RG0WRPSK5BAV,Approved,Thu Jul 11 15:55:00 GMT 2013,Thu Jul 11 15:55:38 GMT 2013,Thu Jul 11 16:55:38 PDT 2013,Thu Jul 11 12:55:28 PDT 2013,,,38,100% (1/1),100% (1/1),100% (1/1),http://student.science.uva.nl/~mfranke/MTurk/k2trial/pic.jpg,false,false,true,false,true,
2PWBDPGFL6VG7GXOU84WROV1TL0J48,22KGNTBJ3MMHFPD4A8X2THB9MGTWA3,indicate which descriptions fit a picture,You will be shown a simple picture involving geometrical shapes and connections between them. Next to the picture are 5 sentences. You are asked to judge for each sentence whether it is true of the picture or not.,"perception, categorization, language",$0.10,Thu Jul 11 15:47:39 GMT 2013,50,BatchId:1204029;,3600,28800,Thu Jul 18 15:47:39 GMT 2013,,,2D15SW6NG1FWL7W2MWPFAFZS3CMIWI,A997OZ3H2B3Q2,Approved,Thu Jul 11 16:01:14 GMT 2013,Thu Jul 11 16:03:03 GMT 2013,Thu Jul 11 17:03:03 PDT 2013,Thu Jul 11 12:55:28 PDT 2013,,,109,100% (2/2),100% (2/2),100% (2/2),http://student.science.uva.nl/~mfranke/MTurk/k2trial/pic.jpg,false,false,true,true,true,
2PWBDPGFL6VG7GXOU84WROV1TL0J48,22KGNTBJ3MMHFPD4A8X2THB9MGTWA3,indicate which descriptions fit a picture,You will be shown a simple picture involving geometrical shapes and connections between them. Next to the picture are 5 sentences. You are asked to judge for each sentence whether it is true of the picture or not.,"perception, categorization, language",$0.10,Thu Jul 11 15:47:39 GMT 2013,50,BatchId:1204029;,3600,28800,Thu Jul 18 15:47:39 GMT 2013,,,2DC4F0OHOVR5M2VZRNC9BHEC01R34I,A12WUOCJVJ4C2N,Approved,Thu Jul 11 15:53:00 GMT 2013,Thu Jul 11 15:55:03 GMT 2013,Thu Jul 11 16:55:03 PDT 2013,Thu Jul 11 12:55:29 PDT 2013,,,123,100% (1/1),100% (1/1),100% (1/1),http://student.science.uva.nl/~mfranke/MTurk/k2trial/pic.jpg,false,false,true,true,true,
2PWBDPGFL6VG7GXOU84WROV1TL0J48,22KGNTBJ3MMHFPD4A8X2THB9MGTWA3,indicate which descriptions fit a picture,You will be shown a simple picture involving geometrical shapes and connections between them. Next to the picture are 5 sentences. You are asked to judge for each sentence whether it is true of the picture or not.,"perception, categorization, language",$0.10,Thu Jul 11 15:47:39 GMT 2013,50,BatchId:1204029;,3600,28800,Thu Jul 18 15:47:39 GMT 2013,,,2DN0FK0COK2NWLKMS5B9URW6SQ1JQY,A2TEXDH99YZ3VU,Approved,Thu Jul 11 18:45:34 GMT 2013,Thu Jul 11 18:47:33 GMT 2013,Thu Jul 11 19:47:33 PDT 2013,Thu Jul 11 12:55:29 PDT 2013,,,119,100% (1/1),100% (1/1),100% (1/1),http://student.science.uva.nl/~mfranke/MTurk/k2trial/pic.jpg,false,true,false,true,false,
2PWBDPGFL6VG7GXOU84WROV1TL0J48,22KGNTBJ3MMHFPD4A8X2THB9MGTWA3,indicate which descriptions fit a picture,You will be shown a simple picture involving geometrical shapes and connections between them. Next to the picture are 5 sentences. You are asked to judge for each sentence whether it is true of the picture or not.,"perception, categorization, language",$0.10,Thu Jul 11 15:47:39 GMT 2013,50,BatchId:1204029;,3600,28800,Thu Jul 18 15:47:39 GMT 2013,,,2FD8I9NZW6HIHQMT7BN72869KL7MW3,A2D62XIREOVCH7,Approved,Thu Jul 11 16:00:39 GMT 2013,Thu Jul 11 16:01:17 GMT 2013,Thu Jul 11 17:01:17 PDT 2013,Thu Jul 11 12:55:29 PDT 2013,,,38,100% (2/2),100% (2/2),100% (2/2),http://student.science.uva.nl/~mfranke/MTurk/k2trial/pic.jpg,false,true,true,false,true,
2PWBDPGFL6VG7GXOU84WROV1TL0J48,22KGNTBJ3MMHFPD4A8X2THB9MGTWA3,indicate which descriptions fit a picture,You will be shown a simple picture involving geometrical shapes and connections between them. Next to the picture are 5 sentences. You are asked to judge for each sentence whether it is true of the picture or not.,"perception, categorization, language",$0.10,Thu Jul 11 15:47:39 GMT 2013,50,BatchId:1204029;,3600,28800,Thu Jul 18 15:47:39 GMT 2013,,,2GYRLPHIT3HZEUTZLRTNSQ21BTLIA9,A15YF53JJK7MRC,Approved,Thu Jul 11 16:29:46 GMT 2013,Thu Jul 11 16:32:39 GMT 2013,Thu Jul 11 17:32:39 PDT 2013,Thu Jul 11 12:55:29 PDT 2013,,,173,100% (2/2),100% (2/2),100% (2/2),http://student.science.uva.nl/~mfranke/MTurk/k2trial/pic.jpg,true,false,true,true,true,good job
