"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.image_url","Answer.S1","Answer.S2","Answer.S3","Answer.S4","Answer.S5","Answer.comment","Approve","Reject"
"2YWCWA6X3YOGUZYRSQBXYTINJVUNOD","22KGNTBJ3MMHFPD4A8X2THB9MGTWA3","indicate which descriptions fit a picture","You will be shown a simple picture involving geometrical shapes and connections between them. Next to the picture are 5 sentences. You are asked to judge for each sentence whether it is true of the picture or not.","perception, categorization, language","$0.10","Wed Jul 10 13:51:10 GMT 2013","30","BatchId:1202551;","3600","28800","Wed Jul 17 13:51:10 GMT 2013","","","2C8MMEGOOGQWU64XDVTSNIUUYOOCCZ","AATBV6YR0R51U","Approved","Wed Jul 10 14:18:31 GMT 2013","Wed Jul 10 14:18:55 GMT 2013","Wed Jul 10 15:18:55 PDT 2013","Wed Jul 10 07:36:16 PDT 2013","","","24","100% (1/1)","100% (1/1)","100% (1/1)","http://student.science.uva.nl/~mfranke/MTurk/k2trial/pic.jpg","false","false","true","true","true",""
"2YWCWA6X3YOGUZYRSQBXYTINJVUNOD","22KGNTBJ3MMHFPD4A8X2THB9MGTWA3","indicate which descriptions fit a picture","You will be shown a simple picture involving geometrical shapes and connections between them. Next to the picture are 5 sentences. You are asked to judge for each sentence whether it is true of the picture or not.","perception, categorization, language","$0.10","Wed Jul 10 13:51:10 GMT 2013","30","BatchId:1202551;","3600","28800","Wed Jul 17 13:51:10 GMT 2013","","","2DI39Z0B6UTSOD2TYDKV0KGP0GIYN9","A1823B3S2PJMGQ","Approved","Wed Jul 10 14:03:19 GMT 2013","Wed Jul 10 14:04:13 GMT 2013","Wed Jul 10 15:04:13 PDT 2013","Wed Jul 10 07:36:16 PDT 2013","","","54","100% (1/1)","100% (1/1)","100% (1/1)","http://student.science.uva.nl/~mfranke/MTurk/k2trial/pic.jpg","false","true","true","false","true","good"
"2YWCWA6X3YOGUZYRSQBXYTINJVUNOD","22KGNTBJ3MMHFPD4A8X2THB9MGTWA3","indicate which descriptions fit a picture","You will be shown a simple picture involving geometrical shapes and connections between them. Next to the picture are 5 sentences. You are asked to judge for each sentence whether it is true of the picture or not.","perception, categorization, language","$0.10","Wed Jul 10 13:51:10 GMT 2013","30","BatchId:1202551;","3600","28800","Wed Jul 17 13:51:10 GMT 2013","","","2EUJ1LY58B76P6YXJ0BHM16YJGHS7E","A1X0LKW8471HJD","Approved","Wed Jul 10 13:57:16 GMT 2013","Wed Jul 10 13:59:43 GMT 2013","Wed Jul 10 14:59:43 PDT 2013","Wed Jul 10 07:36:17 PDT 2013","","","147","100% (1/1)","100% (1/1)","100% (1/1)","http://student.science.uva.nl/~mfranke/MTurk/k2trial/pic.jpg","false","true","false","false","true",""
"2YWCWA6X3YOGUZYRSQBXYTINJVUNOD","22KGNTBJ3MMHFPD4A8X2THB9MGTWA3","indicate which descriptions fit a picture","You will be shown a simple picture involving geometrical shapes and connections between them. Next to the picture are 5 sentences. You are asked to judge for each sentence whether it is true of the picture or not.","perception, categorization, language","$0.10","Wed Jul 10 13:51:10 GMT 2013","30","BatchId:1202551;","3600","28800","Wed Jul 17 13:51:10 GMT 2013","","","2G2UC26DG67HJH1A30B0LOK2N2P6D1","A2KZ1NOHO4QFOQ","Approved","Wed Jul 10 14:12:08 GMT 2013","Wed Jul 10 14:18:21 GMT 2013","Wed Jul 10 15:18:21 PDT 2013","Wed Jul 10 07:36:17 PDT 2013","","","373","100% (1/1)","100% (1/1)","100% (1/1)","http://student.science.uva.nl/~mfranke/MTurk/k2trial/pic.jpg","false","true","true","true","true",""
"2YWCWA6X3YOGUZYRSQBXYTINJVUNOD","22KGNTBJ3MMHFPD4A8X2THB9MGTWA3","indicate which descriptions fit a picture","You will be shown a simple picture involving geometrical shapes and connections between them. Next to the picture are 5 sentences. You are asked to judge for each sentence whether it is true of the picture or not.","perception, categorization, language","$0.10","Wed Jul 10 13:51:10 GMT 2013","30","BatchId:1202551;","3600","28800","Wed Jul 17 13:51:10 GMT 2013","","","2GMXFCD45XCIB7B7QEBIW3TGTSMYW0","A37M4OVE9R80G","Approved","Wed Jul 10 14:04:46 GMT 2013","Wed Jul 10 14:05:39 GMT 2013","Wed Jul 10 15:05:39 PDT 2013","Wed Jul 10 07:36:17 PDT 2013","","","53","100% (1/1)","100% (1/1)","100% (1/1)","http://student.science.uva.nl/~mfranke/MTurk/k2trial/pic.jpg","true","true","true","false","false","SOME THING DIFFERENT"
"2YWCWA6X3YOGUZYRSQBXYTINJVUNOD","22KGNTBJ3MMHFPD4A8X2THB9MGTWA3","indicate which descriptions fit a picture","You will be shown a simple picture involving geometrical shapes and connections between them. Next to the picture are 5 sentences. You are asked to judge for each sentence whether it is true of the picture or not.","perception, categorization, language","$0.10","Wed Jul 10 13:51:10 GMT 2013","30","BatchId:1202551;","3600","28800","Wed Jul 17 13:51:10 GMT 2013","","","2H5ZKPFE4EGHZXKH86ZIINZWA52H7K","A34CPOHPR0ZR0R","Approved","Wed Jul 10 14:15:24 GMT 2013","Wed Jul 10 14:16:34 GMT 2013","Wed Jul 10 15:16:34 PDT 2013","Wed Jul 10 07:36:17 PDT 2013","","","70","100% (1/1)","100% (1/1)","100% (1/1)","http://student.science.uva.nl/~mfranke/MTurk/k2trial/pic.jpg","false","true","true","false","true","no comments"
"2YWCWA6X3YOGUZYRSQBXYTINJVUNOD","22KGNTBJ3MMHFPD4A8X2THB9MGTWA3","indicate which descriptions fit a picture","You will be shown a simple picture involving geometrical shapes and connections between them. Next to the picture are 5 sentences. You are asked to judge for each sentence whether it is true of the picture or not.","perception, categorization, language","$0.10","Wed Jul 10 13:51:10 GMT 2013","30","BatchId:1202551;","3600","28800","Wed Jul 17 13:51:10 GMT 2013","","","2IA9NZW6HEZA6Y25ZSK8F9GUQQMYON","A275SOA03Z98P7","Approved","Wed Jul 10 13:52:56 GMT 2013","Wed Jul 10 13:54:10 GMT 2013","Wed Jul 10 14:54:10 PDT 2013","Wed Jul 10 07:36:17 PDT 2013","","","74","100% (1/1)","100% (1/1)","100% (1/1)","http://student.science.uva.nl/~mfranke/MTurk/k2trial/pic.jpg","false","false","true","true","false",""
"2YWCWA6X3YOGUZYRSQBXYTINJVUNOD","22KGNTBJ3MMHFPD4A8X2THB9MGTWA3","indicate which descriptions fit a picture","You will be shown a simple picture involving geometrical shapes and connections between them. Next to the picture are 5 sentences. You are asked to judge for each sentence whether it is true of the picture or not.","perception, categorization, language","$0.10","Wed Jul 10 13:51:10 GMT 2013","30","BatchId:1202551;","3600","28800","Wed Jul 17 13:51:10 GMT 2013","","","2LJI8IUB2YUDQ3F7W623U0FBNX67JF","AHLADH7JTJRO8","Approved","Wed Jul 10 14:18:44 GMT 2013","Wed Jul 10 14:22:45 GMT 2013","Wed Jul 10 15:22:45 PDT 2013","Wed Jul 10 07:36:17 PDT 2013","","","241","100% (1/1)","100% (1/1)","100% (1/1)","http://student.science.uva.nl/~mfranke/MTurk/k2trial/pic.jpg","false","true","true","true","true","Good task."
"2YWCWA6X3YOGUZYRSQBXYTINJVUNOD","22KGNTBJ3MMHFPD4A8X2THB9MGTWA3","indicate which descriptions fit a picture","You will be shown a simple picture involving geometrical shapes and connections between them. Next to the picture are 5 sentences. You are asked to judge for each sentence whether it is true of the picture or not.","perception, categorization, language","$0.10","Wed Jul 10 13:51:10 GMT 2013","30","BatchId:1202551;","3600","28800","Wed Jul 17 13:51:10 GMT 2013","","","2M8J2D21O3W9F1YYSAJIBKYET9H8EJ","ACGF1YHQCI2Z6","Approved","Wed Jul 10 14:17:51 GMT 2013","Wed Jul 10 14:18:23 GMT 2013","Wed Jul 10 15:18:23 PDT 2013","Wed Jul 10 07:36:18 PDT 2013","","","32","100% (1/1)","100% (1/1)","100% (1/1)","http://student.science.uva.nl/~mfranke/MTurk/k2trial/pic.jpg","true","false","true","true","false",""
"2YWCWA6X3YOGUZYRSQBXYTINJVUNOD","22KGNTBJ3MMHFPD4A8X2THB9MGTWA3","indicate which descriptions fit a picture","You will be shown a simple picture involving geometrical shapes and connections between them. Next to the picture are 5 sentences. You are asked to judge for each sentence whether it is true of the picture or not.","perception, categorization, language","$0.10","Wed Jul 10 13:51:10 GMT 2013","30","BatchId:1202551;","3600","28800","Wed Jul 17 13:51:10 GMT 2013","","","2OJSQV66RLPL0D1WYH1VTI62R7BD5P","A3QV1H6T7CUNUE","Approved","Wed Jul 10 13:52:23 GMT 2013","Wed Jul 10 13:53:27 GMT 2013","Wed Jul 10 14:53:27 PDT 2013","Wed Jul 10 07:36:18 PDT 2013","","","64","100% (1/1)","100% (1/1)","100% (1/1)","http://student.science.uva.nl/~mfranke/MTurk/k2trial/pic.jpg","true","true","true","true","true",""
"2YWCWA6X3YOGUZYRSQBXYTINJVUNOD","22KGNTBJ3MMHFPD4A8X2THB9MGTWA3","indicate which descriptions fit a picture","You will be shown a simple picture involving geometrical shapes and connections between them. Next to the picture are 5 sentences. You are asked to judge for each sentence whether it is true of the picture or not.","perception, categorization, language","$0.10","Wed Jul 10 13:51:10 GMT 2013","30","BatchId:1202551;","3600","28800","Wed Jul 17 13:51:10 GMT 2013","","","2PSOHOVR14I12800CN8ELWA61RK767","A32ZZXGYZX209Y","Approved","Wed Jul 10 13:56:02 GMT 2013","Wed Jul 10 13:58:12 GMT 2013","Wed Jul 10 14:58:12 PDT 2013","Wed Jul 10 07:36:18 PDT 2013","","","130","100% (1/1)","100% (1/1)","100% (1/1)","http://student.science.uva.nl/~mfranke/MTurk/k2trial/pic.jpg","false","true","true","true","false","All Circles are yellow"
"2YWCWA6X3YOGUZYRSQBXYTINJVUNOD","22KGNTBJ3MMHFPD4A8X2THB9MGTWA3","indicate which descriptions fit a picture","You will be shown a simple picture involving geometrical shapes and connections between them. Next to the picture are 5 sentences. You are asked to judge for each sentence whether it is true of the picture or not.","perception, categorization, language","$0.10","Wed Jul 10 13:51:10 GMT 2013","30","BatchId:1202551;","3600","28800","Wed Jul 17 13:51:10 GMT 2013","","","2T85TYMNCWYFMTDOVDJH611JSBFOKK","A23XMMNVHAA02V","Approved","Wed Jul 10 14:13:43 GMT 2013","Wed Jul 10 14:14:56 GMT 2013","Wed Jul 10 15:14:56 PDT 2013","Wed Jul 10 07:36:18 PDT 2013","","","73","100% (1/1)","100% (1/1)","100% (1/1)","http://student.science.uva.nl/~mfranke/MTurk/k2trial/pic.jpg","false","true","false","false","true",""
"2YWCWA6X3YOGUZYRSQBXYTINJVUNOD","22KGNTBJ3MMHFPD4A8X2THB9MGTWA3","indicate which descriptions fit a picture","You will be shown a simple picture involving geometrical shapes and connections between them. Next to the picture are 5 sentences. You are asked to judge for each sentence whether it is true of the picture or not.","perception, categorization, language","$0.10","Wed Jul 10 13:51:10 GMT 2013","30","BatchId:1202551;","3600","28800","Wed Jul 17 13:51:10 GMT 2013","","","2TMNU8LZ6R74YPPOBYZJCVE70GEL5E","AMHZ8D856PO3F","Approved","Wed Jul 10 14:01:27 GMT 2013","Wed Jul 10 14:03:41 GMT 2013","Wed Jul 10 15:03:41 PDT 2013","Wed Jul 10 07:36:18 PDT 2013","","","134","100% (1/1)","100% (1/1)","100% (1/1)","http://student.science.uva.nl/~mfranke/MTurk/k2trial/pic.jpg","false","true","true","true","true",""
"2YWCWA6X3YOGUZYRSQBXYTINJVUNOD","22KGNTBJ3MMHFPD4A8X2THB9MGTWA3","indicate which descriptions fit a picture","You will be shown a simple picture involving geometrical shapes and connections between them. Next to the picture are 5 sentences. You are asked to judge for each sentence whether it is true of the picture or not.","perception, categorization, language","$0.10","Wed Jul 10 13:51:10 GMT 2013","30","BatchId:1202551;","3600","28800","Wed Jul 17 13:51:10 GMT 2013","","","2TUD21O3W5XLI3N4V3TK7EPLWDTAG3","A997OZ3H2B3Q2","Approved","Wed Jul 10 14:02:01 GMT 2013","Wed Jul 10 14:02:53 GMT 2013","Wed Jul 10 15:02:53 PDT 2013","Wed Jul 10 07:36:18 PDT 2013","","","52","100% (1/1)","100% (1/1)","100% (1/1)","http://student.science.uva.nl/~mfranke/MTurk/k2trial/pic.jpg","false","true","true","false","true",""
"2YWCWA6X3YOGUZYRSQBXYTINJVUNOD","22KGNTBJ3MMHFPD4A8X2THB9MGTWA3","indicate which descriptions fit a picture","You will be shown a simple picture involving geometrical shapes and connections between them. Next to the picture are 5 sentences. You are asked to judge for each sentence whether it is true of the picture or not.","perception, categorization, language","$0.10","Wed Jul 10 13:51:10 GMT 2013","30","BatchId:1202551;","3600","28800","Wed Jul 17 13:51:10 GMT 2013","","","2UG2L92HECWEOH1DRX3F9CP5OLBHID","A1Z22XQTUPTAU9","Approved","Wed Jul 10 13:56:19 GMT 2013","Wed Jul 10 13:56:46 GMT 2013","Wed Jul 10 14:56:46 PDT 2013","Wed Jul 10 07:36:19 PDT 2013","","","27","100% (1/1)","100% (1/1)","100% (1/1)","http://student.science.uva.nl/~mfranke/MTurk/k2trial/pic.jpg","false","false","true","true","true",""
"2YWCWA6X3YOGUZYRSQBXYTINJVUNOD","22KGNTBJ3MMHFPD4A8X2THB9MGTWA3","indicate which descriptions fit a picture","You will be shown a simple picture involving geometrical shapes and connections between them. Next to the picture are 5 sentences. You are asked to judge for each sentence whether it is true of the picture or not.","perception, categorization, language","$0.10","Wed Jul 10 13:51:10 GMT 2013","30","BatchId:1202551;","3600","28800","Wed Jul 17 13:51:10 GMT 2013","","","2WL6YTWX4H3LK99JGU0GR6IJVZR3YY","A1UYS657H2WSZW","Approved","Wed Jul 10 13:52:57 GMT 2013","Wed Jul 10 13:54:20 GMT 2013","Wed Jul 10 14:54:20 PDT 2013","Wed Jul 10 07:36:19 PDT 2013","","","83","100% (1/1)","100% (1/1)","100% (1/1)","http://student.science.uva.nl/~mfranke/MTurk/k2trial/pic.jpg","false","true","true","false","true","good"
"2YWCWA6X3YOGUZYRSQBXYTINJVUNOD","22KGNTBJ3MMHFPD4A8X2THB9MGTWA3","indicate which descriptions fit a picture","You will be shown a simple picture involving geometrical shapes and connections between them. Next to the picture are 5 sentences. You are asked to judge for each sentence whether it is true of the picture or not.","perception, categorization, language","$0.10","Wed Jul 10 13:51:10 GMT 2013","30","BatchId:1202551;","3600","28800","Wed Jul 17 13:51:10 GMT 2013","","","2XB92NJKM05F43R9KJN2PTP9VYTFA9","A14J86Y1L3RCQ0","Approved","Wed Jul 10 13:56:17 GMT 2013","Wed Jul 10 13:58:46 GMT 2013","Wed Jul 10 14:58:46 PDT 2013","Wed Jul 10 07:36:19 PDT 2013","","","149","100% (1/1)","100% (1/1)","100% (1/1)","http://student.science.uva.nl/~mfranke/MTurk/k2trial/pic.jpg","false","true","true","false","true",""
"2YWCWA6X3YOGUZYRSQBXYTINJVUNOD","22KGNTBJ3MMHFPD4A8X2THB9MGTWA3","indicate which descriptions fit a picture","You will be shown a simple picture involving geometrical shapes and connections between them. Next to the picture are 5 sentences. You are asked to judge for each sentence whether it is true of the picture or not.","perception, categorization, language","$0.10","Wed Jul 10 13:51:10 GMT 2013","30","BatchId:1202551;","3600","28800","Wed Jul 17 13:51:10 GMT 2013","","","2XBKM05BMJTYZIUHJEG90A7S9K9EJ7","A1WZHQWRROO7A5","Approved","Wed Jul 10 14:01:56 GMT 2013","Wed Jul 10 14:03:01 GMT 2013","Wed Jul 10 15:03:01 PDT 2013","Wed Jul 10 07:36:19 PDT 2013","","","65","100% (1/1)","100% (1/1)","100% (1/1)","http://student.science.uva.nl/~mfranke/MTurk/k2trial/pic.jpg","false","true","true","false","true",""
"2YWCWA6X3YOGUZYRSQBXYTINJVUNOD","22KGNTBJ3MMHFPD4A8X2THB9MGTWA3","indicate which descriptions fit a picture","You will be shown a simple picture involving geometrical shapes and connections between them. Next to the picture are 5 sentences. You are asked to judge for each sentence whether it is true of the picture or not.","perception, categorization, language","$0.10","Wed Jul 10 13:51:10 GMT 2013","30","BatchId:1202551;","3600","28800","Wed Jul 17 13:51:10 GMT 2013","","","2YGGQSCM6IAEKCCXXFL09OQKOYPII6","A1XJ3038CPMHX","Approved","Wed Jul 10 13:52:46 GMT 2013","Wed Jul 10 13:53:40 GMT 2013","Wed Jul 10 14:53:40 PDT 2013","Wed Jul 10 07:36:19 PDT 2013","","","54","100% (1/1)","100% (1/1)","100% (1/1)","http://student.science.uva.nl/~mfranke/MTurk/k2trial/pic.jpg","false","false","true","true","false",""
"2YWCWA6X3YOGUZYRSQBXYTINJVUNOD","22KGNTBJ3MMHFPD4A8X2THB9MGTWA3","indicate which descriptions fit a picture","You will be shown a simple picture involving geometrical shapes and connections between them. Next to the picture are 5 sentences. You are asked to judge for each sentence whether it is true of the picture or not.","perception, categorization, language","$0.10","Wed Jul 10 13:51:10 GMT 2013","30","BatchId:1202551;","3600","28800","Wed Jul 17 13:51:10 GMT 2013","","","2YM3K4F0OHOZ9L2X05F2U92HI0K21Q","A20ZH2NQ4ZXERB","Approved","Wed Jul 10 14:21:04 GMT 2013","Wed Jul 10 14:21:43 GMT 2013","Wed Jul 10 15:21:43 PDT 2013","Wed Jul 10 07:36:19 PDT 2013","","","39","100% (1/1)","100% (1/1)","100% (1/1)","http://student.science.uva.nl/~mfranke/MTurk/k2trial/pic.jpg","true","true","true","true","true",""
